id,race,sex,age,juv_fel_count,juv_misd_count,priors_count,charge_id,charge_degree (misd/fel),compas_decile_score,two_year_recid,compas_guess
8462,Caucasian,Male,31,0,0,1,49,1,5,No recid.,Did recid.
8463,Black,Male,23,0,0,0,246,1,5,No recid.,Did recid.
8465,Black,Male,21,0,0,0,294,1,4,No recid.,No recid.
8467,Black,Male,28,0,0,6,45,0,5,Did recid.,Did recid.
8468,Black,Male,35,0,0,0,169,1,1,No recid.,No recid.
8469,Black,Male,29,0,1,4,190,1,4,Did recid.,No recid.
8471,Black,Male,23,0,0,2,58,1,4,Did recid.,No recid.
8472,Black,Male,28,0,0,7,28,1,10,Did recid.,Did recid.
8473,Caucasian,Female,34,0,0,0,127,0,7,Did recid.,Did recid.
8475,Caucasian,Female,32,0,0,5,60,1,2,No recid.,No recid.
8476,Caucasian,Male,52,0,0,2,374,0,1,No recid.,No recid.
8477,Black,Male,25,0,0,2,28,1,4,No recid.,No recid.
8478,Caucasian,Male,34,0,1,15,306,1,7,No recid.,Did recid.
8479,Black,Male,47,0,0,4,172,1,4,Did recid.,No recid.
8482,Black,Male,50,0,0,9,112,1,9,No recid.,Did recid.
8483,Black,Female,30,0,0,4,90,1,5,No recid.,Did recid.
8484,Caucasian,Male,22,0,0,0,45,0,3,Did recid.,No recid.
8485,Caucasian,Male,53,0,0,1,128,0,1,Did recid.,No recid.
8486,Black,Female,47,0,0,7,306,1,9,Did recid.,Did recid.
8487,Caucasian,Male,37,0,0,3,129,1,8,No recid.,Did recid.
8488,Black,Male,37,0,0,8,45,0,5,No recid.,Did recid.
8492,Black,Male,26,0,0,7,280,1,10,Did recid.,Did recid.
8494,Caucasian,Female,31,0,0,0,45,0,2,No recid.,No recid.
8496,Caucasian,Male,20,0,0,0,169,1,3,Did recid.,No recid.
8500,Black,Male,22,0,0,0,65,1,7,Did recid.,Did recid.
8501,Black,Male,33,0,0,14,129,1,10,Did recid.,Did recid.
8503,Black,Male,30,0,0,1,45,0,2,No recid.,No recid.
8504,Caucasian,Male,27,0,0,5,306,1,6,Did recid.,Did recid.
8505,Black,Male,24,0,0,2,45,0,9,Did recid.,Did recid.
8507,Other,Female,20,0,0,1,45,0,4,No recid.,No recid.
8508,Black,Male,29,0,0,0,45,0,2,No recid.,No recid.
8511,Caucasian,Male,24,0,0,0,164,1,3,No recid.,No recid.
8512,Black,Male,44,0,0,29,306,1,9,Did recid.,Did recid.
8514,Caucasian,Female,46,0,0,1,45,0,1,Did recid.,No recid.
8515,Black,Female,36,0,0,1,190,1,2,No recid.,No recid.
8517,Black,Male,23,0,0,0,45,0,3,Did recid.,No recid.
8518,Black,Male,21,0,0,1,306,1,10,Did recid.,Did recid.
8520,Black,Male,29,0,0,6,172,1,6,Did recid.,Did recid.
8522,Hispanic,Male,25,1,4,10,129,1,9,Did recid.,Did recid.
8523,Hispanic,Female,22,0,0,1,298,1,4,No recid.,No recid.
8524,Black,Male,29,0,0,4,31,0,5,No recid.,Did recid.
8526,Black,Female,26,0,0,0,342,0,9,No recid.,Did recid.
8527,Caucasian,Female,50,0,0,7,93,0,1,Did recid.,No recid.
8528,Black,Male,32,0,0,1,159,1,2,No recid.,No recid.
8530,Hispanic,Male,45,0,0,0,169,1,1,No recid.,No recid.
8532,Black,Male,30,0,0,1,15,1,2,No recid.,No recid.
8533,Black,Male,25,0,0,0,89,1,5,No recid.,Did recid.
8534,Caucasian,Female,44,0,0,10,171,1,5,Did recid.,Did recid.
8535,Black,Male,58,0,0,0,186,1,4,Did recid.,No recid.
8539,Black,Male,24,0,0,5,280,1,6,No recid.,Did recid.
8543,Black,Male,20,0,1,1,190,1,10,Did recid.,Did recid.
8544,Caucasian,Male,29,0,0,0,45,0,1,Did recid.,No recid.
8546,Caucasian,Male,21,0,0,1,28,1,5,No recid.,Did recid.
8548,Black,Male,38,1,2,22,283,0,9,Did recid.,Did recid.
8550,Hispanic,Male,62,0,0,5,311,1,2,No recid.,No recid.
8551,Caucasian,Female,46,0,0,1,28,1,1,No recid.,No recid.
8552,Black,Male,29,0,1,17,129,1,10,Did recid.,Did recid.
8554,Black,Male,30,0,0,0,306,1,4,Did recid.,No recid.
8558,Black,Male,55,0,0,8,129,1,1,Did recid.,No recid.
8559,Black,Male,25,0,0,10,8,1,9,Did recid.,Did recid.
8560,Caucasian,Male,47,0,0,2,133,0,1,No recid.,No recid.
8563,Hispanic,Male,27,0,0,1,239,0,2,No recid.,No recid.
8565,Black,Male,30,0,0,13,168,1,10,Did recid.,Did recid.
8568,Black,Male,24,0,0,4,129,1,5,Did recid.,Did recid.
8569,Caucasian,Male,48,0,0,2,319,1,1,Did recid.,No recid.
8570,Caucasian,Male,45,0,0,0,190,1,6,Did recid.,Did recid.
8572,Black,Male,26,0,0,2,283,0,5,No recid.,Did recid.
8574,Caucasian,Female,42,0,0,0,133,0,2,No recid.,No recid.
8575,Black,Male,34,0,0,1,45,0,2,No recid.,No recid.
8576,Black,Male,21,0,0,0,337,0,4,Did recid.,No recid.
8577,Caucasian,Female,69,0,0,2,208,0,1,No recid.,No recid.
8578,Caucasian,Male,24,0,0,5,28,1,5,Did recid.,Did recid.
8579,Black,Male,45,0,0,1,337,0,1,No recid.,No recid.
8580,Black,Male,28,0,0,3,239,0,9,No recid.,Did recid.
8583,Black,Male,25,0,3,8,45,0,8,Did recid.,Did recid.
8586,Black,Male,52,0,0,2,134,0,1,No recid.,No recid.
8589,Caucasian,Male,30,0,0,0,169,1,1,No recid.,No recid.
8590,Hispanic,Female,26,0,0,0,45,0,3,No recid.,No recid.
8593,Other,Male,34,0,0,0,167,1,2,Did recid.,No recid.
8594,Caucasian,Male,32,0,1,5,28,1,7,Did recid.,Did recid.
8595,Caucasian,Male,47,0,0,11,190,1,4,No recid.,No recid.
8596,Black,Male,38,0,0,2,283,0,4,Did recid.,No recid.
8597,Black,Male,32,0,0,2,28,1,10,No recid.,Did recid.
8598,Black,Male,23,0,2,4,280,1,7,Did recid.,Did recid.
8600,Hispanic,Male,30,0,0,0,134,0,1,No recid.,No recid.
8601,Black,Male,59,0,0,9,175,1,9,Did recid.,Did recid.
8602,Caucasian,Male,24,0,0,5,28,1,7,Did recid.,Did recid.
8604,Black,Female,22,0,0,0,342,1,6,No recid.,Did recid.
8605,Black,Male,35,0,0,6,28,1,3,No recid.,No recid.
8606,Black,Male,24,0,0,0,418,1,7,Did recid.,Did recid.
8608,Black,Male,35,0,0,1,45,0,6,No recid.,Did recid.
8609,Black,Male,25,0,0,2,190,1,6,No recid.,Did recid.
8610,Caucasian,Male,58,0,0,3,69,0,2,No recid.,No recid.
8611,Black,Male,27,0,0,7,129,1,4,Did recid.,No recid.
8612,Black,Male,24,0,0,6,336,1,9,Did recid.,Did recid.
8613,Caucasian,Male,33,0,0,2,133,0,2,No recid.,No recid.
8616,Caucasian,Male,44,0,0,4,129,1,3,No recid.,No recid.
8617,Black,Male,30,0,0,3,190,1,5,No recid.,Did recid.
8618,Hispanic,Female,39,0,0,2,28,1,2,No recid.,No recid.
8619,Caucasian,Male,28,0,0,0,89,1,3,No recid.,No recid.
8621,Black,Male,34,0,0,1,329,1,2,No recid.,No recid.
8622,Black,Male,26,0,0,1,28,1,8,Did recid.,Did recid.
8625,Black,Male,23,0,0,0,246,1,2,No recid.,No recid.
8626,Caucasian,Male,29,0,0,11,306,1,8,Did recid.,Did recid.
8627,Black,Male,31,0,0,0,45,0,4,No recid.,No recid.
8629,Other,Male,38,0,0,1,28,1,1,No recid.,No recid.
8630,Black,Male,30,0,0,14,28,1,8,Did recid.,Did recid.
8633,Caucasian,Male,21,0,0,2,190,1,4,Did recid.,No recid.
8634,Black,Male,44,0,0,0,172,1,1,No recid.,No recid.
8635,Black,Male,52,0,0,0,169,1,1,No recid.,No recid.
8636,Black,Male,30,0,0,6,190,1,5,Did recid.,Did recid.
8638,Black,Male,31,0,0,9,21,1,8,Did recid.,Did recid.
8639,Black,Female,21,0,1,2,110,1,6,No recid.,Did recid.
8641,Caucasian,Male,77,0,0,1,134,0,1,No recid.,No recid.
8642,Caucasian,Male,61,0,0,4,418,1,6,No recid.,Did recid.
8644,Black,Female,41,0,0,0,45,0,1,No recid.,No recid.
8646,Caucasian,Female,24,0,0,0,45,0,5,No recid.,Did recid.
8647,Black,Female,34,0,0,5,28,1,3,No recid.,No recid.
8649,Caucasian,Male,34,0,0,3,28,1,2,Did recid.,No recid.
8650,Hispanic,Male,27,0,0,1,280,1,3,No recid.,No recid.
8651,Black,Male,25,0,0,6,93,0,7,Did recid.,Did recid.
8652,Black,Male,30,0,0,1,97,1,1,No recid.,No recid.
8653,Hispanic,Male,59,0,0,0,418,1,1,No recid.,No recid.
8655,Caucasian,Male,55,0,0,1,190,1,1,Did recid.,No recid.
8656,Black,Female,22,0,1,1,333,0,6,No recid.,Did recid.
8657,Caucasian,Male,32,0,0,0,49,1,6,Did recid.,Did recid.
8659,Black,Male,53,0,0,5,242,0,2,No recid.,No recid.
8661,Caucasian,Male,50,0,0,1,45,0,2,No recid.,No recid.
8663,Other,Male,26,0,0,1,246,1,4,Did recid.,No recid.
8664,Hispanic,Male,21,0,0,2,270,1,5,Did recid.,Did recid.
8665,Black,Male,36,0,0,7,170,1,6,Did recid.,Did recid.
8667,Black,Male,35,0,0,16,28,1,8,Did recid.,Did recid.
8668,Caucasian,Female,25,0,0,0,45,0,3,No recid.,No recid.
8670,Caucasian,Female,31,0,0,2,31,0,6,No recid.,Did recid.
8672,Black,Female,26,0,0,1,190,1,5,No recid.,Did recid.
8673,Caucasian,Male,25,0,0,0,134,0,2,No recid.,No recid.
8674,Black,Male,32,0,0,0,45,0,1,No recid.,No recid.
8675,Caucasian,Male,40,0,0,5,246,1,3,No recid.,No recid.
8676,Black,Male,35,0,0,0,266,1,3,No recid.,No recid.
8679,Black,Male,27,0,0,2,28,1,3,No recid.,No recid.
8681,Black,Male,33,0,0,12,379,1,9,Did recid.,Did recid.
8682,Asian,Male,36,0,0,1,28,1,1,No recid.,No recid.
8683,Caucasian,Male,30,0,0,2,306,1,2,No recid.,No recid.
8684,Black,Male,30,0,0,0,306,1,4,No recid.,No recid.
8685,Black,Male,41,0,0,19,28,1,8,No recid.,Did recid.
8686,Caucasian,Female,21,0,0,1,45,0,7,No recid.,Did recid.
8688,Caucasian,Female,29,0,0,0,306,1,7,No recid.,Did recid.
8691,Caucasian,Male,32,0,0,1,265,0,2,No recid.,No recid.
8694,Caucasian,Male,25,0,0,0,306,1,5,No recid.,Did recid.
8695,Caucasian,Male,50,0,0,0,293,1,1,No recid.,No recid.
8696,Caucasian,Male,35,0,0,4,28,1,2,No recid.,No recid.
8700,Black,Male,37,1,0,17,267,1,9,Did recid.,Did recid.
8701,Black,Male,43,0,0,4,28,1,1,Did recid.,No recid.
8702,Caucasian,Male,29,0,0,12,94,0,6,Did recid.,Did recid.
8703,Caucasian,Female,61,0,0,0,306,1,1,No recid.,No recid.
8705,Black,Female,22,0,0,4,306,1,9,Did recid.,Did recid.
8706,Caucasian,Male,27,0,0,2,28,1,4,Did recid.,No recid.
8707,Black,Male,31,0,0,0,28,0,10,No recid.,Did recid.
8708,Black,Male,44,0,0,12,377,1,9,No recid.,Did recid.
8710,Black,Female,34,0,0,1,45,0,2,No recid.,No recid.
8711,Other,Male,24,0,0,0,80,1,6,No recid.,Did recid.
8712,Caucasian,Female,34,0,0,1,28,1,6,No recid.,Did recid.
8715,Black,Female,20,0,0,0,45,0,7,Did recid.,Did recid.
8716,Black,Male,30,0,0,0,45,0,1,No recid.,No recid.
8717,Black,Female,43,0,0,0,45,0,1,No recid.,No recid.
8719,Caucasian,Male,51,0,0,4,172,1,1,Did recid.,No recid.
8723,Hispanic,Male,37,0,0,9,112,1,5,No recid.,Did recid.
8724,Black,Male,42,1,0,7,306,1,9,Did recid.,Did recid.
8726,Hispanic,Female,29,0,0,1,28,1,4,No recid.,No recid.
8727,Caucasian,Male,44,0,0,4,211,1,1,No recid.,No recid.
8728,Caucasian,Female,24,0,0,0,45,0,6,No recid.,Did recid.
8729,Caucasian,Male,36,0,0,12,28,1,1,No recid.,No recid.
8731,Caucasian,Male,39,0,0,0,173,1,1,Did recid.,No recid.
8732,Black,Male,32,0,0,2,45,0,5,No recid.,Did recid.
8733,Black,Male,30,0,0,1,19,1,2,No recid.,No recid.
8735,Black,Male,38,0,0,0,45,0,1,No recid.,No recid.
8737,Black,Female,27,0,0,8,28,1,6,No recid.,Did recid.
8739,Caucasian,Male,24,0,0,2,28,0,3,No recid.,No recid.
8741,Caucasian,Female,30,0,0,0,190,1,6,Did recid.,Did recid.
8742,Caucasian,Female,43,0,0,0,45,0,2,Did recid.,No recid.
8743,Black,Male,30,6,0,8,45,0,9,Did recid.,Did recid.
8744,Black,Male,22,0,0,2,246,1,7,Did recid.,Did recid.
8745,Caucasian,Female,26,0,0,1,31,0,4,No recid.,No recid.
8746,Caucasian,Male,37,0,0,3,306,1,4,No recid.,No recid.
8747,Caucasian,Male,25,0,0,5,129,1,9,Did recid.,Did recid.
8748,Caucasian,Male,65,0,0,1,311,1,3,Did recid.,No recid.
8749,Other,Male,52,0,0,0,306,1,5,Did recid.,Did recid.
8750,Hispanic,Male,37,0,0,9,28,1,6,No recid.,Did recid.
8752,Caucasian,Male,29,0,0,1,159,1,1,No recid.,No recid.
8754,Caucasian,Male,32,0,0,3,28,1,5,No recid.,Did recid.
8755,Hispanic,Male,36,0,0,0,45,0,1,Did recid.,No recid.
8756,Black,Male,21,0,2,8,28,1,9,Did recid.,Did recid.
8757,Caucasian,Male,21,0,0,1,65,1,3,No recid.,No recid.
8758,Caucasian,Male,47,0,0,13,45,0,4,Did recid.,No recid.
8759,Black,Female,36,0,0,4,28,1,2,No recid.,No recid.
8760,Black,Female,25,0,0,6,129,1,7,Did recid.,Did recid.
8761,Caucasian,Male,32,0,0,4,45,0,2,Did recid.,No recid.
8762,Caucasian,Male,43,0,0,1,229,1,1,No recid.,No recid.
8764,Black,Male,27,0,0,2,347,1,6,No recid.,Did recid.
8765,Black,Male,26,0,0,8,45,0,4,Did recid.,No recid.
8768,Black,Male,21,0,0,1,28,1,3,No recid.,No recid.
8770,Asian,Male,34,0,0,0,45,0,2,No recid.,No recid.
8771,Hispanic,Male,46,0,0,1,239,0,1,No recid.,No recid.
8773,Black,Male,40,2,0,23,283,0,6,Did recid.,Did recid.
8774,Caucasian,Male,38,0,0,3,122,0,3,No recid.,No recid.
8775,Black,Male,41,0,0,7,28,1,9,No recid.,Did recid.
8776,Caucasian,Male,25,0,0,7,55,1,10,Did recid.,Did recid.
8777,Caucasian,Male,21,0,0,1,56,1,4,No recid.,No recid.
8778,Caucasian,Female,74,0,0,0,123,0,1,No recid.,No recid.
8781,Caucasian,Male,41,0,0,5,45,0,4,Did recid.,No recid.
8783,Black,Male,57,0,0,11,372,1,7,Did recid.,Did recid.
8785,Hispanic,Female,27,0,0,0,326,0,3,No recid.,No recid.
8786,Black,Male,30,0,1,1,21,0,2,No recid.,No recid.
8787,Caucasian,Female,33,0,0,3,311,1,6,Did recid.,Did recid.
8789,Caucasian,Male,24,0,0,2,128,0,2,No recid.,No recid.
8790,Asian,Male,52,0,0,0,190,1,1,No recid.,No recid.
8791,Caucasian,Female,29,0,0,0,45,0,6,No recid.,Did recid.
8792,Caucasian,Female,42,0,0,0,253,1,2,Did recid.,No recid.
8794,Caucasian,Female,30,0,0,1,129,1,2,No recid.,No recid.
8797,Black,Male,33,0,0,0,418,1,5,No recid.,Did recid.
8798,Hispanic,Male,38,0,0,1,169,1,1,No recid.,No recid.
8799,Black,Male,21,0,0,2,306,1,6,Did recid.,Did recid.
8800,Caucasian,Female,41,0,0,9,242,0,4,Did recid.,No recid.
8802,Black,Female,28,0,0,5,28,0,8,No recid.,Did recid.
8803,Hispanic,Male,28,0,0,3,28,1,8,No recid.,Did recid.
8805,Black,Female,52,0,0,3,157,1,1,No recid.,No recid.
8807,Hispanic,Male,21,0,0,1,306,1,8,No recid.,Did recid.
8809,Hispanic,Female,22,0,0,1,28,1,5,No recid.,Did recid.
8812,Hispanic,Male,32,0,0,3,28,1,3,No recid.,No recid.
8813,Black,Male,25,0,0,0,85,1,2,Did recid.,No recid.
8814,Black,Female,27,0,0,0,45,0,3,No recid.,No recid.
8816,Caucasian,Male,35,0,0,0,280,1,2,No recid.,No recid.
8818,Black,Male,40,0,0,2,45,0,3,No recid.,No recid.
8819,Other,Female,29,0,0,0,10,1,3,No recid.,No recid.
8820,Black,Male,24,0,0,2,45,0,9,Did recid.,Did recid.
8821,Black,Male,24,5,1,10,306,1,10,Did recid.,Did recid.
8823,Hispanic,Male,36,0,1,26,129,1,10,Did recid.,Did recid.
8826,Black,Male,54,0,0,13,28,1,6,No recid.,Did recid.
8827,Hispanic,Male,26,0,0,5,129,1,3,No recid.,No recid.
8828,Caucasian,Male,50,0,0,1,169,1,2,No recid.,No recid.
8830,Black,Male,21,0,0,1,190,1,7,Did recid.,Did recid.
8831,Hispanic,Male,51,0,0,0,45,0,1,No recid.,No recid.
8832,Black,Male,24,0,0,2,190,1,5,Did recid.,Did recid.
8834,Black,Male,33,0,2,11,28,1,8,Did recid.,Did recid.
8835,Black,Male,29,0,0,3,283,0,1,No recid.,No recid.
8838,Caucasian,Female,25,0,0,0,45,0,4,No recid.,No recid.
8841,Black,Male,38,0,0,0,398,1,3,Did recid.,No recid.
8842,Caucasian,Male,46,0,0,1,28,1,3,No recid.,No recid.
8843,Black,Male,33,0,0,9,45,0,7,Did recid.,Did recid.
8844,Hispanic,Male,31,0,1,19,248,1,7,Did recid.,Did recid.
8845,Other,Male,21,0,0,0,16,0,4,No recid.,No recid.
8846,Other,Male,60,0,0,1,45,0,1,Did recid.,No recid.
8847,Black,Female,39,0,0,3,418,1,5,Did recid.,Did recid.
8849,Black,Male,23,0,0,1,28,1,5,No recid.,Did recid.
8852,Black,Female,23,0,0,3,45,0,5,Did recid.,Did recid.
8854,Black,Male,35,0,0,4,28,1,4,No recid.,No recid.
8855,Caucasian,Male,49,0,0,12,292,1,2,Did recid.,No recid.
8856,Other,Male,26,0,0,1,45,0,4,No recid.,No recid.
8857,Caucasian,Male,27,0,0,0,45,0,5,No recid.,Did recid.
8858,Black,Male,22,0,1,2,129,1,6,No recid.,Did recid.
8859,Black,Female,29,0,0,0,19,1,4,Did recid.,No recid.
8861,Black,Male,31,0,0,0,306,0,9,No recid.,Did recid.
8863,Hispanic,Male,31,0,0,5,89,1,6,Did recid.,Did recid.
8864,Hispanic,Female,29,0,0,0,49,1,3,No recid.,No recid.
8865,Caucasian,Female,65,0,0,0,183,1,1,No recid.,No recid.
8866,Hispanic,Female,34,0,0,1,45,0,3,No recid.,No recid.
8867,Caucasian,Male,24,0,0,6,58,1,10,No recid.,Did recid.
8869,Black,Male,46,0,0,0,134,0,2,No recid.,No recid.
8870,Other,Male,26,0,0,3,15,1,2,No recid.,No recid.
8871,Black,Male,20,0,0,0,246,1,4,Did recid.,No recid.
8873,Black,Male,29,0,0,16,186,1,10,Did recid.,Did recid.
8876,Black,Male,29,0,0,7,61,1,3,No recid.,No recid.
8877,Caucasian,Female,56,0,0,3,413,1,1,No recid.,No recid.
8879,Black,Male,21,0,0,0,108,1,4,No recid.,No recid.
8881,Black,Male,40,0,0,0,306,1,10,Did recid.,Did recid.
8882,Black,Male,22,0,0,2,423,0,9,Did recid.,Did recid.
8884,Caucasian,Male,39,0,0,0,128,0,1,No recid.,No recid.
8885,Black,Male,22,0,1,1,49,1,8,Did recid.,Did recid.
8887,Other,Female,27,0,0,5,28,1,6,Did recid.,Did recid.
8889,Caucasian,Male,36,0,0,1,64,1,2,No recid.,No recid.
8890,Black,Male,30,0,0,0,77,1,1,No recid.,No recid.
8891,Caucasian,Male,56,0,0,17,85,1,4,Did recid.,No recid.
8893,Black,Male,36,0,0,0,45,0,6,No recid.,Did recid.
8894,Black,Male,38,0,0,5,410,0,7,No recid.,Did recid.
8897,Black,Male,32,0,0,0,343,1,1,No recid.,No recid.
8899,Black,Female,34,0,0,5,6,1,9,Did recid.,Did recid.
8902,Other,Male,23,0,0,0,283,0,3,No recid.,No recid.
8905,Caucasian,Male,52,0,0,0,45,0,1,No recid.,No recid.
8906,Caucasian,Male,20,0,1,1,271,1,10,Did recid.,Did recid.
8908,Black,Male,38,0,0,5,45,0,4,No recid.,No recid.
8909,Caucasian,Male,46,0,0,0,127,0,1,No recid.,No recid.
8910,Black,Male,27,0,0,0,418,1,4,Did recid.,No recid.
8914,Black,Male,20,0,0,2,15,1,3,Did recid.,No recid.
8916,Black,Female,51,0,0,1,135,0,1,No recid.,No recid.
8918,Caucasian,Female,29,0,0,1,58,1,2,Did recid.,No recid.
8920,Black,Female,35,0,0,7,129,1,2,Did recid.,No recid.
8921,Caucasian,Male,37,0,0,1,45,0,1,Did recid.,No recid.
8922,Caucasian,Male,63,0,0,0,92,1,1,No recid.,No recid.
8923,Black,Male,27,0,0,2,343,1,6,No recid.,Did recid.
8924,Black,Male,27,0,0,1,21,1,4,Did recid.,No recid.
8925,Black,Male,27,0,0,0,65,1,5,No recid.,Did recid.
8926,Black,Male,24,0,0,2,283,0,6,Did recid.,Did recid.
8929,Hispanic,Male,30,0,0,1,129,1,2,Did recid.,No recid.
8930,Black,Male,32,0,1,13,94,0,8,Did recid.,Did recid.
8933,Caucasian,Male,25,0,0,4,190,1,10,Did recid.,Did recid.
8935,Black,Male,24,2,1,10,374,0,9,No recid.,Did recid.
8936,Black,Male,27,0,0,0,45,0,1,No recid.,No recid.
8938,Black,Female,48,0,0,0,45,0,5,No recid.,Did recid.
8939,Black,Female,26,0,0,1,45,0,4,No recid.,No recid.
8940,Other,Male,58,0,0,0,190,1,1,No recid.,No recid.
8941,Caucasian,Male,23,0,0,1,58,1,5,Did recid.,Did recid.
8942,Caucasian,Male,22,0,1,3,45,0,4,Did recid.,No recid.
8943,Black,Female,51,0,0,4,28,1,1,No recid.,No recid.
8944,Black,Male,41,0,0,0,28,1,1,No recid.,No recid.
8945,Black,Male,21,0,0,0,65,1,7,No recid.,Did recid.
8946,Black,Male,32,0,0,1,94,0,7,No recid.,Did recid.
8948,Other,Male,26,0,0,0,45,0,2,No recid.,No recid.
8949,Black,Female,39,0,0,3,374,0,6,No recid.,Did recid.
8950,Other,Female,48,0,0,0,45,0,1,No recid.,No recid.
8954,Caucasian,Male,46,0,0,0,45,0,1,No recid.,No recid.
8955,Hispanic,Male,56,0,0,2,240,0,8,No recid.,Did recid.
8957,Black,Male,22,0,0,1,261,0,7,Did recid.,Did recid.
8959,Other,Male,33,0,1,7,395,1,8,Did recid.,Did recid.
8960,Black,Male,36,0,0,2,28,1,4,Did recid.,No recid.
8961,Native American,Male,20,0,1,1,28,1,9,Did recid.,Did recid.
8962,Caucasian,Male,32,0,0,0,45,0,3,No recid.,No recid.
8964,Black,Male,38,0,0,17,45,0,4,Did recid.,No recid.
8967,Hispanic,Male,64,0,0,1,123,0,1,No recid.,No recid.
8969,Black,Male,22,0,0,1,58,1,5,Did recid.,Did recid.
8970,Caucasian,Male,69,0,0,0,128,0,1,Did recid.,No recid.
8971,Black,Male,26,0,0,2,6,1,4,No recid.,No recid.
8972,Black,Female,27,0,0,1,45,0,6,Did recid.,Did recid.
8973,Caucasian,Female,30,0,0,1,337,0,6,No recid.,Did recid.
8974,Black,Male,22,0,0,2,344,1,8,No recid.,Did recid.
8976,Caucasian,Female,43,0,0,0,21,1,1,No recid.,No recid.
8980,Hispanic,Male,24,0,0,0,222,1,1,Did recid.,No recid.
8981,Caucasian,Male,22,0,0,2,337,0,4,Did recid.,No recid.
8983,Caucasian,Female,55,0,0,0,134,0,1,No recid.,No recid.
8984,Hispanic,Male,34,0,0,0,239,0,1,No recid.,No recid.
8988,Black,Male,20,0,0,1,28,1,2,No recid.,No recid.
8989,Black,Male,22,0,0,1,337,0,7,Did recid.,Did recid.
8991,Black,Male,29,0,4,15,170,1,9,Did recid.,Did recid.
8992,Caucasian,Male,33,0,0,9,175,1,9,Did recid.,Did recid.
8995,Caucasian,Male,55,0,0,7,174,1,8,No recid.,Did recid.
8996,Black,Male,22,0,0,1,180,1,6,No recid.,Did recid.
8997,Black,Male,55,0,0,1,28,1,1,No recid.,No recid.
8998,Caucasian,Female,43,0,0,0,190,1,1,Did recid.,No recid.
8999,Black,Male,21,0,0,0,246,1,10,Did recid.,Did recid.
9003,Black,Male,38,1,0,6,28,1,4,No recid.,No recid.
9004,Black,Male,23,0,0,0,28,1,2,No recid.,No recid.
9005,Caucasian,Female,28,0,0,1,190,0,5,No recid.,Did recid.
9008,Other,Male,45,0,0,0,377,1,1,No recid.,No recid.
9010,Black,Male,39,0,0,1,6,1,1,No recid.,No recid.
9012,Caucasian,Male,79,0,0,1,122,0,1,No recid.,No recid.
9013,Caucasian,Male,48,0,0,1,120,1,1,No recid.,No recid.
9017,Hispanic,Male,20,0,2,2,58,1,8,Did recid.,Did recid.
9018,Black,Male,31,1,0,5,28,0,8,No recid.,Did recid.
9020,Caucasian,Male,30,0,1,4,243,0,5,Did recid.,Did recid.
9022,Black,Male,32,0,0,5,129,1,4,Did recid.,No recid.
9023,Caucasian,Male,56,0,0,1,45,0,1,No recid.,No recid.
9027,Black,Female,28,0,0,0,28,0,8,Did recid.,Did recid.
9028,Black,Male,43,0,0,2,45,0,1,No recid.,No recid.
9030,Hispanic,Male,20,0,0,0,58,1,3,No recid.,No recid.
9031,Black,Male,27,0,0,21,268,1,7,Did recid.,Did recid.
9032,Black,Male,41,0,0,0,45,0,6,No recid.,Did recid.
9033,Other,Male,24,0,0,1,379,1,3,No recid.,No recid.
9034,Black,Male,43,0,0,3,239,0,1,Did recid.,No recid.
9038,Black,Female,33,0,0,1,28,1,1,No recid.,No recid.
9039,Black,Male,22,0,0,0,169,1,3,No recid.,No recid.
9040,Black,Male,34,0,0,3,21,1,1,No recid.,No recid.
9041,Caucasian,Male,36,0,0,0,128,0,1,No recid.,No recid.
9042,Caucasian,Male,69,0,0,0,129,1,5,No recid.,Did recid.
9043,Caucasian,Male,32,0,0,5,28,1,5,Did recid.,Did recid.
9044,Black,Male,22,0,0,1,105,1,7,Did recid.,Did recid.
9045,Caucasian,Male,46,0,0,0,190,1,5,No recid.,Did recid.
9046,Caucasian,Male,34,0,0,1,45,0,5,No recid.,Did recid.
9047,Hispanic,Female,32,0,0,0,45,0,1,No recid.,No recid.
9049,Black,Male,39,0,0,0,128,0,1,No recid.,No recid.
9054,Black,Male,25,0,0,6,45,0,7,Did recid.,Did recid.
9055,Hispanic,Female,21,0,0,0,45,0,4,Did recid.,No recid.
9056,Black,Male,63,0,0,9,64,1,6,Did recid.,Did recid.
9058,Caucasian,Male,24,0,0,8,169,1,4,Did recid.,No recid.
9060,Caucasian,Male,29,0,0,2,177,0,5,No recid.,Did recid.
9061,Black,Male,20,0,3,3,306,1,8,Did recid.,Did recid.
9062,Caucasian,Female,40,0,0,0,45,0,5,No recid.,Did recid.
9064,Black,Male,30,0,0,7,28,1,8,Did recid.,Did recid.
9067,Caucasian,Male,36,0,0,10,23,0,5,Did recid.,Did recid.
9070,Caucasian,Male,50,0,0,5,28,1,7,No recid.,Did recid.
9072,Black,Male,37,0,0,4,94,0,7,Did recid.,Did recid.
9074,Black,Male,34,0,0,1,306,1,7,No recid.,Did recid.
9075,Hispanic,Female,35,0,0,0,190,1,2,No recid.,No recid.
9076,Black,Female,31,0,0,1,45,0,2,Did recid.,No recid.
9077,Caucasian,Male,23,0,0,10,28,1,7,No recid.,Did recid.
9079,Hispanic,Male,22,0,0,0,60,1,4,Did recid.,No recid.
9080,Caucasian,Male,37,0,0,2,28,1,1,Did recid.,No recid.
9081,Other,Male,20,0,0,0,190,1,4,No recid.,No recid.
